Time [s],Channel 0,Channel 1,Channel 2
5.164220750,0,0,1
5.199310417,0,0,0
5.199327083,1,0,0
5.209213833,0,0,0
5.214213750,0,0,1
5.249303583,0,0,0
5.264210750,0,0,1
5.299307000,0,0,0
5.299323667,0,1,0
5.299338083,1,1,0
5.309211167,0,1,0
5.314211417,0,1,1
5.349305333,0,1,0
5.349322000,0,0,0
5.364211750,0,0,1
5.399300083,0,0,0
5.399316750,1,0,0
5.409205250,0,0,0
5.414205083,0,0,1
5.449294833,0,0,0
5.464201500,0,0,1
5.499297000,0,0,0
5.499313750,0,1,0
5.499328083,1,1,0
5.509200667,0,1,0
5.514200250,0,1,1
5.549290917,0,1,0
5.549307583,0,0,0
5.564195417,0,0,1
5.599284583,0,0,0
5.599301250,1,0,0
5.609190333,0,0,0
5.614190417,0,0,1
5.649276917,0,0,0
5.664182167,0,0,1
5.699273000,0,0,0
5.699289750,0,1,0
5.699304083,1,1,0
5.709176500,0,1,0
5.714176750,0,1,1
5.749271000,0,1,0
5.749287583,0,0,0
5.764175000,0,0,1
5.799268000,0,0,0
5.799284667,1,0,0
5.809174083,0,0,0
5.814174250,0,0,1
5.849261833,0,0,0
5.864171417,0,0,1
5.899268250,0,0,0
5.899285000,0,1,0
5.899299333,1,1,0
5.909173167,0,1,0
5.914173833,0,1,1
5.949266083,0,1,0
5.949282750,0,0,0
5.964171417,0,0,1
5.999262500,0,0,0
5.999279167,1,0,0
6.009168667,0,0,0
6.014168917,0,0,1
6.049260417,0,0,0
6.064168000,0,0,1
6.099256667,0,0,0
6.099273417,0,1,0
6.099287750,1,1,0
6.109157167,0,1,0
6.114156583,0,1,1
6.149246167,0,1,0
6.149262833,0,0,0
6.164148750,0,0,1
6.199231250,0,0,0
6.199247833,1,0,0
6.209134917,0,0,0
6.214134250,0,0,1
6.249224917,0,0,0
6.264131917,0,0,1
6.299225167,0,0,0
6.299241917,0,1,0
6.299256250,1,1,0
6.309128417,0,1,0
6.314127750,0,1,1
6.349219583,0,1,0
6.349236250,0,0,0
6.364125500,0,0,1
6.399216167,0,0,0
6.399232833,1,0,0
6.409119917,0,0,0
6.414119333,0,0,1
6.449205250,0,0,0
6.464112583,0,0,1
6.499201417,0,0,0
6.499218083,0,1,0
6.499232417,1,1,0
6.509102583,0,1,0
6.514101500,0,1,1
6.549190083,0,1,0
6.549206750,0,0,0
6.564094917,0,0,1
6.599192583,0,0,0
6.599209250,1,0,0
6.609097917,0,0,0
6.614097917,0,0,1
6.649185250,0,0,0
6.664093083,0,0,1
6.699184500,0,0,0
6.699201167,0,1,0
6.699215500,1,1,0
6.709088250,0,1,0
6.714088167,0,1,1
6.749181167,0,1,0
6.749197833,0,0,0
6.764086333,0,0,1
6.799179583,0,0,0
6.799196167,1,0,0
6.809085917,0,0,0
6.814086250,0,0,1
6.849179250,0,0,0
6.864086833,0,0,1
6.899181333,0,0,0
6.899198000,0,1,0
6.899212333,1,1,0
6.909084000,0,1,0
6.914083750,0,1,1
6.949172333,0,1,0
6.949189000,0,0,0
6.964077750,0,0,1
6.999170750,0,0,0
6.999187417,1,0,0
7.009077000,0,0,0
7.014077417,0,0,1
7.049168833,0,0,0
7.064077333,0,0,1
7.099172250,0,0,0
7.099189000,0,1,0
7.099203333,1,1,0
7.109075250,0,1,0
7.114074667,0,1,1
7.149160500,0,1,0
7.149177167,0,0,0
7.164064750,0,0,1
7.199154583,0,0,0
7.199171250,1,0,0
7.209059500,0,0,0
7.214059417,0,0,1
7.249150917,0,0,0
7.264059167,0,0,1
7.299153750,0,0,0
7.299170500,0,1,0
7.299184833,1,1,0
7.309055417,0,1,0
7.314055167,0,1,1
7.349146833,0,1,0
7.349163500,0,0,0
7.364053083,0,0,1
7.399145083,0,0,0
7.399161750,1,0,0
7.409050500,0,0,0
7.414050333,0,0,1
7.449137500,0,0,0
7.464043750,0,0,1
7.499130917,0,0,0
7.499147667,0,1,0
7.499162000,1,1,0
7.509033000,0,1,0
7.514032083,0,1,1
7.549118333,0,1,0
7.549135000,0,0,0
7.564022083,0,0,1
7.599104250,0,0,0
7.599120917,1,0,0
7.609006917,0,0,0
7.614006083,0,0,1
7.649088833,0,0,0
7.663992833,0,0,1
7.699081750,0,0,0
7.699098500,0,1,0
7.699112833,1,1,0
7.708983917,0,1,0
7.713983167,0,1,1
7.749072917,0,1,0
7.749089583,0,0,0
7.763975667,0,0,1
7.799064917,0,0,0
7.799081583,1,0,0
7.808970083,0,0,0
7.813969417,0,0,1
7.849057000,0,0,0
7.863965167,0,0,1
7.899060250,0,0,0
7.899076917,0,1,0
7.899091250,1,1,0
7.908962583,0,1,0
7.913962583,0,1,1
7.949056417,0,1,0
7.949073083,0,0,0
7.963959000,0,0,1
7.999047417,0,0,0
7.999064083,1,0,0
8.008951667,0,0,0
8.013951000,0,0,1
8.049039333,0,0,0
8.063947917,0,0,1
8.099037583,0,0,0
8.099054333,0,1,0
8.099068667,1,1,0
8.108940583,0,1,0
8.113939750,0,1,1
8.149028750,0,1,0
8.149045417,0,0,0
8.163932750,0,0,1
8.199021083,0,0,0
8.199037750,1,0,0
8.208924167,0,0,0
8.213923250,0,0,1
8.249006917,0,0,0
8.263912500,0,0,1
8.298999500,0,0,0
8.299016167,0,1,0
8.299030500,1,1,0
8.308901167,0,1,0
8.313900167,0,1,1
8.348993583,0,1,0
8.349010167,0,0,0
8.363897417,0,0,1
8.398981500,0,0,0
8.398998167,1,0,0
8.408885250,0,0,0
8.413884833,0,0,1
8.448966833,0,0,0
8.463873167,0,0,1
8.498959500,0,0,0
8.498976250,0,1,0
8.498990583,1,1,0
8.508861250,0,1,0
8.513860917,0,1,1
8.548948250,0,1,0
8.548964917,0,0,0
8.563850083,0,0,1
8.598937167,0,0,0
8.598953750,1,0,0
8.608841167,0,0,0
8.613840750,0,0,1
8.648927250,0,0,0
8.663835167,0,0,1
8.698922750,0,0,0
8.698939500,0,1,0
8.698953833,1,1,0
8.708824167,0,1,0
8.713823583,0,1,1
8.748910833,0,1,0
8.748927500,0,0,0
8.763813333,0,0,1
8.798892167,0,0,0
8.798908833,1,0,0
8.808794167,0,0,0
8.813793167,0,0,1
8.848870083,0,0,0
8.863773417,0,0,1
8.898854917,0,0,0
8.898871583,0,1,0
8.898885917,1,1,0
8.908754667,0,1,0
8.913753167,0,1,1
8.948836167,0,1,0
8.948852833,0,0,0
8.963735917,0,0,1
8.998818167,0,0,0
8.998834833,1,0,0
9.008720583,0,0,0
9.013718917,0,0,1
9.048798500,0,0,0
9.063704250,0,0,1
9.098786833,0,0,0
9.098803583,0,1,0
9.098817917,1,1,0
9.108687167,0,1,0
9.113686083,0,1,1
9.148776417,0,1,0
9.148793083,0,0,0
9.163682833,0,0,1
9.198775583,0,0,0
9.198792250,1,0,0
9.208679917,0,0,0
9.213679833,0,0,1
9.248764583,0,0,0
9.263671083,0,0,1
9.298761083,0,0,0
9.298777750,0,1,0
9.298792167,1,1,0
9.308663917,0,1,0
9.313663750,0,1,1
9.348751583,0,1,0
9.348768250,0,0,0
9.363652167,0,0,1
9.398738167,0,0,0
9.398754833,1,0,0
9.408642500,0,0,0
9.413642000,0,0,1
9.448725417,0,0,0
9.463630750,0,0,1
9.498719583,0,0,0
9.498736333,0,1,0
9.498750667,1,1,0
9.508620167,0,1,0
9.513620250,0,1,1
9.548709667,0,1,0
9.548726333,0,0,0
9.563615500,0,0,1
9.598703667,0,0,0
9.598720333,1,0,0
9.608608500,0,0,0
9.613608500,0,0,1
9.648690500,0,0,0
9.663597083,0,0,1
9.698686250,0,0,0
9.698702917,0,1,0
9.698717250,1,1,0
9.708586833,0,1,0
9.713586167,0,1,1
9.748675167,0,1,0
9.748691833,0,0,0
9.763578667,0,0,1
9.798666417,0,0,0
9.798683083,1,0,0
9.808570167,0,0,0
9.813569250,0,0,1
9.848652750,0,0,0
9.863560417,0,0,1
9.898649667,0,0,0
9.898666417,0,1,0
9.898680750,1,1,0
9.908551583,0,1,0
9.913550667,0,1,1
9.948638917,0,1,0
9.948655583,0,0,0
9.963542333,0,0,1
9.998628500,0,0,0
9.998645167,1,0,0
10.008531583,0,0,0
10.013530667,0,0,1
10.048615000,0,0,0
10.063522417,0,0,1
10.098614083,0,0,0
10.098630833,0,1,0
10.098645167,1,1,0
10.108516333,0,1,0
10.113515833,0,1,1
10.148601167,0,1,0
10.148617833,0,0,0
10.163504417,0,0,1
10.198590083,0,0,0
10.198606750,1,0,0
10.208493833,0,0,0
10.213492833,0,0,1
10.248576750,0,0,0
10.263485417,0,0,1
10.298579000,0,0,0
10.298595667,0,1,0
10.298610000,1,1,0
10.308481917,0,1,0
10.313482167,0,1,1
10.348575750,0,1,0
10.348592417,0,0,0
10.363479667,0,0,1
10.398571833,0,0,0
10.398588500,1,0,0
10.408476333,0,0,0
10.413475083,0,0,1
10.448560167,0,0,0
10.463467250,0,0,1
10.498558083,0,0,0
10.498574833,0,1,0
10.498589167,1,1,0
10.508458833,0,1,0
10.513458333,0,1,1
10.548545333,0,1,0
10.548562000,0,0,0
10.563449250,0,0,1
10.598538667,0,0,0
10.598555333,1,0,0
10.608441667,0,0,0
10.613440583,0,0,1
10.648527250,0,0,0
10.663433500,0,0,1
10.698519500,0,0,0
10.698536250,0,1,0
10.698550583,1,1,0
10.708419000,0,1,0
10.713417917,0,1,1
10.748507083,0,1,0
10.748523667,0,0,0
10.763409583,0,0,1
10.798494917,0,0,0
10.798511583,1,0,0
10.808397583,0,0,0
10.813396417,0,0,1
10.848477333,0,0,0
10.863383250,0,0,1
10.898472333,0,0,0
10.898489083,0,1,0
10.898503417,1,1,0
10.908375000,0,1,0
10.913374917,0,1,1
10.948460500,0,1,0
10.948477167,0,0,0
10.963362500,0,0,1
10.998450417,0,0,0
10.998467083,1,0,0
11.008354833,0,0,0
11.013354083,0,0,1
11.048438667,0,0,0
11.063344000,0,0,1
11.098430583,0,0,0
11.098447333,0,1,0
11.098461667,1,1,0
11.108333083,0,1,0
11.113332833,0,1,1
11.148418417,0,1,0
11.148435083,0,0,0
11.163321833,0,0,1
11.198411167,0,0,0
11.198427833,1,0,0
11.208314917,0,0,0
11.213314333,0,0,1
11.248396750,0,0,0
11.263303333,0,0,1
11.298391667,0,0,0
11.298408417,0,1,0
11.298422750,1,1,0
11.308292417,0,1,0
11.313290917,0,1,1
11.348380083,0,1,0
11.348396750,0,0,0
11.363283750,0,0,1
11.398368750,0,0,0
11.398385417,1,0,0
11.408271833,0,0,0
11.413271083,0,0,1
11.448353000,0,0,0
11.463258417,0,0,1
11.498348000,0,0,0
11.498364667,0,1,0
11.498379000,1,1,0
11.508250417,0,1,0
11.513249250,0,1,1
11.548334333,0,1,0
11.548351000,0,0,0
11.563236167,0,0,1
11.598318750,0,0,0
11.598335417,1,0,0
11.608222333,0,0,0
11.613221417,0,0,1
11.648303250,0,0,0
11.663209167,0,0,1
11.698298500,0,0,0
11.698315250,0,1,0
11.698329583,1,1,0
11.708200417,0,1,0
11.713199667,0,1,1
11.748283250,0,1,0
11.748299917,0,0,0
11.763183417,0,0,1
11.798272000,0,0,0
11.798288667,1,0,0
11.808176833,0,0,0
11.813176500,0,0,1
11.848262750,0,0,0
11.863170833,0,0,1
11.898257833,0,0,0
11.898274583,0,1,0
11.898288917,1,1,0
11.908159250,0,1,0
11.913158417,0,1,1
11.948246417,0,1,0
11.948263083,0,0,0
11.963150417,0,0,1
11.998243000,0,0,0
11.998259667,1,0,0
12.008147500,0,0,0
12.013146667,0,0,1
12.048231083,0,0,0
12.063135750,0,0,1
12.098223500,0,0,0
12.098240250,0,1,0
12.098254583,1,1,0
12.108125167,0,1,0
12.113123833,0,1,1
12.148213583,0,1,0
12.148230250,0,0,0
12.163118750,0,0,1
12.198206333,0,0,0
12.198223000,1,0,0
12.208110417,0,0,0
12.213109167,0,0,1
12.248192667,0,0,0
12.263098417,0,0,1
12.298185333,0,0,0
12.298202000,0,1,0
12.298216333,1,1,0
12.308086333,0,1,0
12.313085667,0,1,1
12.348170250,0,1,0
12.348186833,0,0,0
12.363071500,0,0,1
12.398160000,0,0,0
12.398176667,1,0,0
12.408063167,0,0,0
12.413061500,0,0,1
12.448145833,0,0,0
12.463052583,0,0,1
12.498137750,0,0,0
12.498154417,0,1,0
12.498168750,1,1,0
12.508038083,0,1,0
12.513036750,0,1,1
12.548123333,0,1,0
12.548140000,0,0,0
12.563025000,0,0,1
12.598112750,0,0,0
12.598129417,1,0,0
12.608017500,0,0,0
12.613016667,0,0,1
12.648100500,0,0,0
12.663006333,0,0,1
12.698091583,0,0,0
12.698108333,0,1,0
12.698122667,1,1,0
12.707992250,0,1,0
12.712991083,0,1,1
12.748076917,0,1,0
12.748093583,0,0,0
12.762982917,0,0,1
12.798075667,0,0,0
12.798092333,1,0,0
12.807980417,0,0,0
12.812980833,0,0,1
12.848068833,0,0,0
12.862977000,0,0,1
12.898074000,0,0,0
12.898090750,0,1,0
12.898105083,1,1,0
12.907976083,0,1,0
12.912976167,0,1,1
12.948065000,0,1,0
12.948081667,0,0,0
12.962968250,0,0,1
12.998054917,0,0,0
12.998071583,1,0,0
13.007959583,0,0,0
13.012958083,0,0,1
13.048041750,0,0,0
13.062947167,0,0,1
13.098032917,0,0,0
13.098049667,0,1,0
13.098064000,1,1,0
13.107934167,0,1,0
13.112933000,0,1,1
13.148019167,0,1,0
13.148035833,0,0,0
13.162921083,0,0,1
13.198007167,0,0,0
13.198023833,1,0,0
13.207911333,0,0,0
13.212911583,0,0,1
13.247996667,0,0,0
13.262903417,0,0,1
13.297993000,0,0,0
13.298009750,0,1,0
13.298024083,1,1,0
13.307896000,0,1,0
13.312895417,0,1,1
13.347982333,0,1,0
13.347998917,0,0,0
13.362884333,0,0,1
13.397968083,0,0,0
13.397984750,1,0,0
13.407870500,0,0,0
13.412868833,0,0,1
13.447948000,0,0,0
13.462853417,0,0,1
13.497943083,0,0,0
13.497959833,0,1,0
13.497974167,1,1,0
13.507845500,0,1,0
13.512845250,0,1,1
13.547931667,0,1,0
13.547948333,0,0,0
13.562833917,0,0,1
13.597917500,0,0,0
13.597934167,1,0,0
13.607821000,0,0,0
13.612820500,0,0,1
13.647904750,0,0,0
13.662807417,0,0,1
13.697892917,0,0,0
13.697909583,0,1,0
13.697923917,1,1,0
13.707794167,0,1,0
13.712793000,0,1,1
13.747875500,0,1,0
13.747892167,0,0,0
13.762777333,0,0,1
13.797862500,0,0,0
13.797879167,1,0,0
13.807765000,0,0,0
13.812764250,0,0,1
13.847845083,0,0,0
13.862752833,0,0,1
13.897841667,0,0,0
13.897858417,0,1,0
13.897872750,1,1,0
13.907742917,0,1,0
13.912742917,0,1,1
13.947825417,0,1,0
13.947842083,0,0,0
13.962726167,0,0,1
13.997805750,0,0,0
13.997822333,1,0,0
14.007707417,0,0,0
14.012705667,0,0,1
14.047783000,0,0,0
14.062687417,0,0,1
14.097772000,0,0,0
14.097788667,0,1,0
14.097803000,1,1,0
14.107671750,0,1,0
14.112669500,0,1,1
14.147753083,0,1,0
14.147769750,0,0,0
14.162653417,0,0,1
14.197733833,0,0,0
14.197750417,1,0,0
14.207636250,0,0,0
14.212634583,0,0,1
14.247706750,0,0,0
14.262610167,0,0,1
14.297691917,0,0,0
14.297708583,0,1,0
14.297722917,1,1,0
14.307591417,0,1,0
14.312589750,0,1,1
14.347673083,0,1,0
14.347689750,0,0,0
14.362573000,0,0,1
14.397656750,0,0,0
14.397673417,1,0,0
14.407558250,0,0,0
14.412556667,0,0,1
14.447636917,0,0,0
14.462540583,0,0,1
14.497625000,0,0,0
14.497641750,0,1,0
14.497656083,1,1,0
14.507526750,0,1,0
14.512526083,0,1,1
14.547609083,0,1,0
14.547625750,0,0,0
14.562510583,0,0,1
14.597594917,0,0,0
14.597611500,1,0,0
14.607497000,0,0,0
14.612495417,0,0,1
14.647577167,0,0,0
14.662481083,0,0,1
14.697569333,0,0,0
14.697586083,0,1,0
14.697600417,1,1,0
14.707470750,0,1,0
14.712469250,0,1,1
14.747553167,0,1,0
14.747569833,0,0,0
14.762456667,0,0,1
14.797544833,0,0,0
14.797561417,1,0,0
14.807446667,0,0,0
14.812446167,0,0,1
14.847532500,0,0,0
14.862439500,0,0,1
14.897531417,0,0,0
14.897548167,0,1,0
14.897562500,1,1,0
14.907433250,0,1,0
14.912432833,0,1,1
14.947524583,0,1,0
14.947541250,0,0,0
14.962426833,0,0,1
14.997513917,0,0,0
14.997530583,1,0,0
15.007417833,0,0,0
15.012418167,0,0,1
15.047504083,0,0,0
15.062410083,0,0,1
15.097501250,0,0,0
15.097517917,0,1,0
15.097532250,1,1,0
15.107404333,0,1,0
15.112403250,0,1,1
15.147491917,0,1,0
15.147508583,0,0,0
15.162394500,0,0,1
15.197477083,0,0,0
15.197493750,1,0,0
15.207380083,0,0,0
15.212378833,0,0,1
15.247461417,0,0,0
15.262366250,0,0,1
15.297454083,0,0,0
15.297470833,0,1,0
15.297485167,1,1,0
15.307354167,0,1,0
15.312352833,0,1,1
15.347440833,0,1,0
15.347457417,0,0,0
15.362343750,0,0,1
15.397433750,0,0,0
15.397450417,1,0,0
15.407336667,0,0,0
15.412336083,0,0,1
15.447421333,0,0,0
15.462326417,0,0,1
15.497412667,0,0,0
15.497429417,0,1,0
15.497443750,1,1,0
15.507312917,0,1,0
15.512311833,0,1,1
15.547400083,0,1,0
15.547416750,0,0,0
15.562304500,0,0,1
15.597393333,0,0,0
15.597410000,1,0,0
15.607297167,0,0,0
15.612295333,0,0,1
15.647382833,0,0,0
15.662290833,0,0,1
15.697386750,0,0,0
15.697403417,0,1,0
15.697417750,1,1,0
15.707290417,0,1,0
15.712290083,0,1,1
15.747376833,0,1,0
15.747393500,0,0,0
15.762278917,0,0,1
15.797365083,0,0,0
15.797381750,1,0,0
15.807268000,0,0,0
15.812266833,0,0,1
15.847348917,0,0,0
15.862253417,0,0,1
15.897340083,0,0,0
15.897356833,0,1,0
15.897371167,1,1,0
15.907241750,0,1,0
15.912241250,0,1,1
15.947328250,0,1,0
15.947344917,0,0,0
15.962231583,0,0,1
15.997321167,0,0,0
15.997337750,1,0,0
16.007224000,0,0,0
16.012223083,0,0,1
16.047308583,0,0,0
16.062214333,0,0,1
16.097305000,0,0,0
16.097321750,0,1,0
16.097336083,1,1,0
16.107205583,0,1,0
16.112204417,0,1,1
16.147291333,0,1,0
16.147307917,0,0,0
16.162194833,0,0,1
16.197286833,0,0,0
16.197303417,1,0,0
16.207191667,0,0,0
16.212191250,0,0,1
16.247277833,0,0,0
16.262186083,0,0,1
16.297276417,0,0,0
16.297293167,0,1,0
16.297307500,1,1,0
16.307176250,0,1,0
16.312175167,0,1,1
16.347261833,0,1,0
16.347278500,0,0,0
16.362164583,0,0,1
16.397248500,0,0,0
16.397265167,1,0,0
16.407150167,0,0,0
16.412149500,0,0,1
16.447234583,0,0,0
16.462139750,0,0,1
16.497231250,0,0,0
16.497248000,0,1,0
