Time [s],Channel 0,Channel 1,Channel 2
0.000000000,0,0,1
0.062186083,0,0,0
0.062187500,0,0,1
0.149901500,0,0,0
0.149902917,0,0,1
0.237600417,0,0,0
0.237601750,0,0,1
0.325310167,0,0,0
0.325311500,0,0,1
0.413025500,0,0,0
0.413026833,0,0,1
0.500740500,0,0,0
0.500741833,0,0,1
0.588453500,0,0,0
0.588454833,0,0,1
0.676167250,0,0,0
0.676168583,0,0,1
0.763880917,0,0,0
0.763882250,0,0,1
0.851596250,0,0,0
0.851597583,0,0,1
0.939318250,0,0,0
0.939319583,0,0,1
1.027029833,0,0,0
1.027031250,0,0,1
1.114742333,0,0,0
1.114743750,0,0,1
1.202457083,0,0,0
1.202458417,0,0,1
1.290170583,0,0,0
1.290171917,0,0,1
1.377882833,0,0,0
1.377884167,0,0,1
1.465589833,0,0,0
1.465591167,0,0,1
1.553303750,0,0,0
1.553305167,0,0,1
1.641005583,0,0,0
1.641007000,0,0,1
1.728702000,0,0,0
1.728703333,0,0,1
1.816391500,0,0,0
1.816392833,0,0,1
1.904089833,0,0,0
1.904091167,0,0,1
1.991797667,0,0,0
1.991799000,0,0,1
2.079503083,0,0,0
2.079504500,0,0,1
2.167199417,0,0,0
2.167200750,0,0,1
2.254899500,0,0,0
2.254900833,0,0,1
2.342597333,0,0,0
2.342598667,0,0,1
2.430292917,0,0,0
2.430294250,0,0,1
2.517998750,0,0,0
2.518000083,0,0,1
2.605708083,0,0,0
2.605709500,0,0,1
2.693414167,0,0,0
2.693415500,0,0,1
2.781115917,0,0,0
2.781117250,0,0,1
2.868826750,0,0,0
2.868828167,0,0,1
2.956541167,0,0,0
2.956542583,0,0,1
3.044252333,0,0,0
3.044253667,0,0,1
3.131957833,0,0,0
3.131959167,0,0,1
3.219675667,0,0,0
3.219677000,0,0,1
3.307398417,0,0,0
3.307399750,0,0,1
3.395112500,0,0,0
3.395113833,0,0,1
3.482820667,0,0,0
3.482822000,0,0,1
3.570529000,0,0,0
3.570530333,0,0,1
3.658239500,0,0,0
3.658240833,0,0,1
3.745948167,0,0,0
3.745949500,0,0,1
3.833652917,0,0,0
3.833654250,0,0,1
3.921355000,0,0,0
3.921356333,0,0,1
4.009070083,0,0,0
4.009071417,0,0,1
4.096783000,0,0,0
4.096784417,0,0,1
4.184492167,0,0,0
4.184493583,0,0,1
4.272206167,0,0,0
4.272207500,0,0,1
4.359910167,0,0,0
4.359911500,0,0,1
4.447616167,0,0,0
4.447617500,0,0,1
4.535332583,0,0,0
4.535333917,0,0,1
4.623044583,0,0,0
4.623045917,0,0,1
4.710757750,0,0,0
4.710759167,0,0,1
4.798471583,0,0,0
4.798473000,0,0,1
4.886179750,0,0,0
4.886181083,0,0,1
4.973896583,0,0,0
4.973897917,0,0,1
5.061611000,0,0,0
5.061612333,0,0,1
5.149322750,0,0,0
5.149324083,0,0,1
5.237047917,0,0,0
5.237049250,0,0,1
5.324769250,0,0,0
5.324770667,0,0,1
5.412490000,0,0,0
5.412491333,0,0,1
5.500208083,0,0,0
5.500209500,0,0,1
5.587922333,0,0,0
5.587923667,0,0,1
5.675642917,0,0,0
5.675644250,0,0,1
5.763362417,0,0,0
5.763363750,0,0,1
5.851084250,0,0,0
5.851085583,0,0,1
5.938800083,0,0,0
5.938801417,0,0,1
6.026529417,0,0,0
6.026530750,0,0,1
6.114257917,0,0,0
6.114259250,0,0,1
6.201992333,0,0,0
6.201993667,0,0,1
6.289725333,0,0,0
6.289726667,0,0,1
6.377460250,0,0,0
6.377461583,0,0,1
6.465193417,0,0,0
6.465194750,0,0,1
6.552926333,0,0,0
6.552927750,0,0,1
6.640657583,0,0,0
6.640658917,0,0,1
6.728386833,0,0,0
6.728388167,0,0,1
6.816102000,0,0,0
6.816103333,0,0,1
6.903817500,0,0,0
6.903818833,0,0,1
6.991540250,0,0,0
6.991541583,0,0,1
7.079261417,0,0,0
7.079262750,0,0,1
7.166982583,0,0,0
7.166983917,0,0,1
7.254691167,0,0,0
7.254692500,0,0,1
7.342400500,0,0,0
7.342401833,0,0,1
7.430107917,0,0,0
7.430109333,0,0,1
7.517813000,0,0,0
7.517814333,0,0,1
7.605526750,0,0,0
7.605528167,0,0,1
7.693236250,0,0,0
7.693237583,0,0,1
7.780947417,0,0,0
7.780948750,0,0,1
7.868656750,0,0,0
7.868658083,0,0,1
7.956369167,0,0,0
7.956370500,0,0,1
8.044079583,0,0,0
8.044080917,0,0,1
8.131799917,0,0,0
8.131801250,0,0,1
8.219518833,0,0,0
8.219520167,0,0,1
8.307242083,0,0,0
8.307243417,0,0,1
8.394958667,0,0,0
8.394960000,0,0,1
8.482669250,0,0,0
8.482670583,0,0,1
8.570385250,0,0,0
8.570386583,0,0,1
8.658098167,0,0,0
8.658099500,0,0,1
8.745806833,0,0,0
8.745808167,0,0,1
8.833515083,0,0,0
8.833516417,0,0,1
8.921224333,0,0,0
8.921225667,0,0,1
9.008934333,0,0,0
9.008935667,0,0,1
9.096642667,0,0,0
9.096644000,0,0,1
9.184345083,0,0,0
9.184346417,0,0,1
9.272066917,0,0,0
9.272068333,0,0,1
9.359800917,0,0,0
9.359802250,0,0,1
9.447528917,0,0,0
9.447530250,0,0,1
9.535254917,0,0,0
9.535256333,0,0,1
9.622965417,0,0,0
9.622966750,0,0,1
9.710683000,0,0,0
9.710684417,0,0,1
9.798397250,0,0,0
9.798398583,0,0,1
9.886117083,0,0,0
9.886118500,0,0,1
9.973837667,0,0,0
9.973839000,0,0,1
10.061551667,0,0,0
10.061553000,0,0,1
10.149263500,0,0,0
10.149264833,0,0,1
10.236977583,0,0,0
10.236978917,0,0,1
10.324696833,0,0,0
10.324698167,0,0,1
10.412418500,0,0,0
10.412419833,0,0,1
10.500133750,0,0,0
10.500135167,0,0,1
10.587850167,0,0,0
10.587851500,0,0,1
10.675568500,0,0,0
10.675569833,0,0,1
10.763283000,0,0,0
10.763284333,0,0,1
10.851000000,0,0,0
10.851001333,0,0,1
10.938715833,0,0,0
10.938717167,0,0,1
11.026421500,0,0,0
11.026422833,0,0,1
11.114136250,0,0,0
11.114137667,0,0,1
11.201847917,0,0,0
11.201849250,0,0,1
11.289553667,0,0,0
11.289555000,0,0,1
11.377254250,0,0,0
11.377255583,0,0,1
11.464957083,0,0,0
11.464958417,0,0,1
11.552662000,0,0,0
11.552663333,0,0,1
11.640381667,0,0,0
11.640383000,0,0,1
11.728087000,0,0,0
11.728088333,0,0,1
11.815794333,0,0,0
11.815795750,0,0,1
11.903506083,0,0,0
11.903507417,0,0,1
11.991213667,0,0,0
11.991215000,0,0,1
12.078920833,0,0,0
12.078922167,0,0,1
12.166632000,0,0,0
12.166633417,0,0,1
12.254350083,0,0,0
12.254351500,0,0,1
12.342066417,0,0,0
12.342067750,0,0,1
12.429778750,0,0,0
12.429780167,0,0,1
12.517497833,0,0,0
12.517499167,0,0,1
12.605219583,0,0,0
12.605221000,0,0,1
12.692928583,0,0,0
12.692929917,0,0,1
12.780638000,0,0,0
12.780639417,0,0,1
12.868348000,0,0,0
12.868349333,0,0,1
12.956067417,0,0,0
12.956068750,0,0,1
13.043779917,0,0,0
13.043781250,0,0,1
13.131499167,0,0,0
13.131500500,0,0,1
13.219219667,0,0,0
13.219221000,0,0,1
13.306932750,0,0,0
13.306934083,0,0,1
13.394648333,0,0,0
13.394649667,0,0,1
13.482366250,0,0,0
13.482367583,0,0,1
13.570080250,0,0,0
13.570081583,0,0,1
13.657801667,0,0,0
13.657803083,0,0,1
13.745537667,0,0,0
13.745539000,0,0,1
13.833268917,0,0,0
13.833270250,0,0,1
13.920990667,0,0,0
13.920992083,0,0,1
14.008702750,0,0,0
14.008704083,0,0,1
14.096424667,0,0,0
14.096426000,0,0,1
14.184156750,0,0,0
14.184158083,0,0,1
14.271893833,0,0,0
14.271895250,0,0,1
14.359621500,0,0,0
14.359622833,0,0,1
14.447352167,0,0,0
14.447353500,0,0,1
14.535080333,0,0,0
14.535081750,0,0,1
14.622809833,0,0,0
14.622811167,0,0,1
14.710539417,0,0,0
14.710540750,0,0,1
14.798267250,0,0,0
14.798268583,0,0,1
14.885989917,0,0,0
14.885991333,0,0,1
14.973717500,0,0,0
14.973718833,0,0,1
15.061435167,0,0,0
15.061436500,0,0,1
15.149148083,0,0,0
15.149149500,0,0,1
15.236859500,0,0,0
15.236860833,0,0,1
15.324565750,0,0,0
15.324567083,0,0,1
15.412274417,0,0,0
15.412275750,0,0,1
15.499990000,0,0,0
15.499991333,0,0,1
15.587704250,0,0,0
15.587705583,0,0,1
15.675420250,0,0,0
15.675421583,0,0,1
15.763140333,0,0,0
15.763141667,0,0,1
15.850853083,0,0,0
15.850854417,0,0,1
15.938563667,0,0,0
15.938565000,0,0,1
16.026268083,0,0,0
16.026269417,0,0,1
16.113975333,0,0,0
16.113976667,0,0,1
16.201675333,0,0,0
16.201676750,0,0,1
16.289379000,0,0,0
16.289380333,0,0,1
16.377088917,0,0,0
16.377090250,0,0,1
16.464804083,0,0,0
16.464805417,0,0,1
16.552521000,0,0,0
16.552522333,0,0,1
16.640235167,0,0,0
16.640236500,0,0,1
16.727944000,0,0,0
16.727945333,0,0,1
16.815662167,0,0,0
16.815663500,0,0,1
16.903379333,0,0,0
16.903380667,0,0,1
16.991097667,0,0,0
16.991099083,0,0,1
17.078810667,0,0,0
17.078812000,0,0,1
17.166520917,0,0,0
17.166522250,0,0,1
17.254226667,0,0,0
17.254228000,0,0,1
17.341927833,0,0,0
17.341929167,0,0,1
17.429624167,0,0,0
17.429625500,0,0,1
17.517326000,0,0,0
17.517327333,0,0,1
17.605029583,0,0,0
17.605031000,0,0,1
17.692733083,0,0,0
17.692734500,0,0,1
17.780435250,0,0,0
17.780436583,0,0,1
17.868143750,0,0,0
17.868145083,0,0,1
17.955850667,0,0,0
17.955852000,0,0,1
18.043549833,0,0,0
18.043551167,0,0,1
18.131252333,0,0,0
18.131253667,0,0,1
18.218954667,0,0,0
18.218956000,0,0,1
18.306650250,0,0,0
18.306651583,0,0,1
18.394332500,0,0,0
18.394333833,0,0,1
18.482025500,0,0,0
18.482026917,0,0,1
18.569726500,0,0,0
18.569727833,0,0,1
18.657430250,0,0,0
18.657431583,0,0,1
18.745127750,0,0,0
18.745129083,0,0,1
18.832828083,0,0,0
18.832829417,0,0,1
18.920522917,0,0,0
18.920524333,0,0,1
19.008228917,0,0,0
19.008230250,0,0,1
19.095937750,0,0,0
19.095939167,0,0,1
19.183648000,0,0,0
19.183649333,0,0,1
19.271353083,0,0,0
19.271354417,0,0,1
19.359064333,0,0,0
19.359065667,0,0,1
19.446775083,0,0,0
19.446776500,0,0,1
19.534478333,0,0,0
19.534479667,0,0,1
19.622180250,0,0,0
19.622181667,0,0,1
19.709889333,0,0,0
19.709890667,0,0,1
19.797599417,0,0,0
19.797600750,0,0,1
19.885312167,0,0,0
19.885313583,0,0,1
19.973024833,0,0,0
19.973026167,0,0,1
20.060734833,0,0,0
20.060736167,0,0,1
20.148432917,0,0,0
20.148434333,0,0,1
20.236130750,0,0,0
20.236132083,0,0,1
20.323835583,0,0,0
20.323836917,0,0,1
20.411543667,0,0,0
20.411545000,0,0,1
20.499245250,0,0,0
20.499246583,0,0,1
20.586946167,0,0,0
20.586947583,0,0,1
20.674645167,0,0,0
20.674646583,0,0,1
20.762348000,0,0,0
20.762349333,0,0,1
20.850052167,0,0,0
20.850053500,0,0,1
20.937750250,0,0,0
20.937751583,0,0,1
21.025457583,0,0,0
21.025458917,0,0,1
21.113173250,0,0,0
21.113174583,0,0,1
21.200880583,0,0,0
21.200881917,0,0,1
21.288586917,0,0,0
21.288588250,0,0,1
21.376281333,0,0,0
21.376282667,0,0,1
21.463974583,0,0,0
21.463975917,0,0,1
21.551674417,0,0,0
21.551675750,0,0,1
21.639376583,0,0,0
21.639377917,0,0,1
21.727082417,0,0,0
21.727083750,0,0,1
21.814789583,0,0,0
21.814790917,0,0,1
21.902494750,0,0,0
21.902496083,0,0,1
21.990200083,0,0,0
21.990201417,0,0,1
22.077895500,0,0,0
22.077896833,0,0,1
22.165599750,0,0,0
22.165601083,0,0,1
22.253307917,0,0,0
22.253309333,0,0,1
22.341021250,0,0,0
22.341022583,0,0,1
22.428736750,0,0,0
