Time [s],Channel 0,Channel 1,Channel 2
6.399050917,0,1,0
6.399064583,1,1,0
6.408254583,0,1,0
6.418251083,0,0,0
6.440245167,0,0,1
6.449015500,0,0,0
6.490235917,0,0,1
6.499011833,0,0,0
6.499028167,1,0,0
6.508236167,0,0,0
6.540237833,0,0,1
6.549007917,0,0,0
6.590231333,0,0,1
6.599006750,0,0,0
6.599023083,0,1,0
6.599036750,1,1,0
6.608227250,0,1,0
6.618225667,0,0,0
6.640222167,0,0,1
6.648993583,0,0,0
6.690219333,0,0,1
6.698993583,0,0,0
6.699009833,1,0,0
6.708217667,0,0,0
6.740213750,0,0,1
6.748983750,0,0,0
6.790205250,0,0,1
6.798980417,0,0,0
6.798996750,0,1,0
6.799010417,1,1,0
6.808201667,0,1,0
6.818200417,0,0,0
6.840198667,0,0,1
6.848969500,0,0,0
6.890189417,0,0,1
6.898963333,0,0,0
6.898979667,1,0,0
6.908188000,0,0,0
6.940185250,0,0,1
6.948954917,0,0,0
6.990173917,0,0,1
6.998950333,0,0,0
6.998966667,0,1,0
6.998980333,1,1,0
7.008172917,0,1,0
7.018172583,0,0,0
7.040167833,0,0,1
7.048939417,0,0,0
7.090160250,0,0,1
7.098935667,0,0,0
7.098951917,1,0,0
7.108159667,0,0,0
7.140160083,0,0,1
7.148931417,0,0,0
7.190157667,0,0,1
7.198934083,0,0,0
7.198950500,0,1,0
7.198964083,1,1,0
7.208157583,0,1,0
7.218158417,0,0,0
7.240158750,0,0,1
7.248930000,0,0,0
7.290156000,0,0,1
7.298932333,0,0,0
7.298948667,1,0,0
7.308159333,0,0,0
7.340163333,0,0,1
7.348934583,0,0,0
7.390162417,0,0,1
7.398939833,0,0,0
7.398956167,0,1,0
7.398969833,1,1,0
7.408162417,0,1,0
7.418161667,0,0,0
7.440160250,0,0,1
7.448932083,0,0,0
7.490157083,0,0,1
7.498930917,0,0,0
7.498947167,1,0,0
7.508154333,0,0,0
7.540149083,0,0,1
7.548919583,0,0,0
7.590144667,0,0,1
7.598923167,0,0,0
7.598939500,0,1,0
7.598953167,1,1,0
7.608146917,0,1,0
7.618148417,0,0,0
7.640149333,0,0,1
7.648920417,0,0,0
7.690149083,0,0,1
7.698925000,0,0,0
7.698941333,1,0,0
7.708149667,0,0,0
7.740151917,0,0,1
7.748922667,0,0,0
7.790146500,0,0,1
7.798923500,0,0,0
7.798939833,0,1,0
7.798953500,1,1,0
7.808145500,0,1,0
7.818146083,0,0,0
7.840143500,0,0,1
7.848914917,0,0,0
7.890140167,0,0,1
7.898914250,0,0,0
7.898930500,1,0,0
7.908138750,0,0,0
7.940133250,0,0,1
7.948903583,0,0,0
7.990121083,0,0,1
7.998896500,0,0,0
7.998912917,0,1,0
7.998926500,1,1,0
8.008118167,0,1,0
8.018116000,0,0,0
8.040112250,0,0,1
8.048882667,0,0,0
8.090107083,0,0,1
8.098881583,0,0,0
8.098897833,1,0,0
8.108104667,0,0,0
8.140099917,0,0,1
8.148871417,0,0,0
8.190091667,0,0,1
8.198867417,0,0,0
8.198883750,0,1,0
8.198897417,1,1,0
8.208087000,0,1,0
8.218084250,0,0,0
8.240076083,0,0,1
8.248845250,0,0,0
8.290058333,0,0,1
8.298831167,0,0,0
8.298847417,1,0,0
8.308054000,0,0,0
8.340042167,0,0,1
8.348811083,0,0,0
8.390031667,0,0,1
8.398806917,0,0,0
8.398823250,0,1,0
8.398836917,1,1,0
8.408026000,0,1,0
8.418022750,0,0,0
8.440013917,0,0,1
8.448782083,0,0,0
8.489993667,0,0,1
8.498764667,0,0,0
8.498781000,1,0,0
8.507985000,0,0,0
8.539974417,0,0,1
8.548744083,0,0,0
8.589964667,0,0,1
8.598741583,0,0,0
8.598757917,0,1,0
8.598771583,1,1,0
8.607963250,0,1,0
8.617962250,0,0,0
8.639959750,0,0,1
8.648730500,0,0,0
8.689951500,0,0,1
8.698724250,0,0,0
8.698740500,1,0,0
8.707947667,0,0,0
8.739939917,0,0,1
8.748709583,0,0,0
8.789926167,0,0,1
8.798702417,0,0,0
8.798718750,0,1,0
8.798732417,1,1,0
8.807924000,0,1,0
8.817921667,0,0,0
8.839916667,0,0,1
8.848686167,0,0,0
8.889902583,0,0,1
8.898675250,0,0,0
8.898691500,1,0,0
8.907898000,0,0,0
8.939886333,0,0,1
8.948655000,0,0,0
8.989867417,0,0,1
8.998641333,0,0,0
8.998657667,0,1,0
8.998671250,1,1,0
9.007860500,0,1,0
9.017856917,0,0,0
9.039851000,0,0,1
9.048620583,0,0,0
9.089837167,0,0,1
9.098610667,0,0,0
9.098627000,1,0,0
9.107833917,0,0,0
9.139827083,0,0,1
9.148595500,0,0,0
9.189812083,0,0,1
9.198586917,0,0,0
9.198603250,0,1,0
9.198616833,1,1,0
9.207806500,0,1,0
9.217804083,0,0,0
9.239798417,0,0,1
9.248568750,0,0,0
9.289786750,0,0,1
9.298558750,0,0,0
9.298575000,1,0,0
9.307781250,0,0,0
9.339775167,0,0,1
9.348545500,0,0,0
9.389764083,0,0,1
9.398538250,0,0,0
9.398554583,0,1,0
9.398568250,1,1,0
9.407758917,0,1,0
9.417757000,0,0,0
9.439750167,0,0,1
9.448519667,0,0,0
9.489732667,0,0,1
9.498505083,0,0,0
9.498521417,1,0,0
9.507728583,0,0,0
9.539719417,0,0,1
9.548488083,0,0,0
9.589708750,0,0,1
9.598484750,0,0,0
9.598501083,0,1,0
9.598514750,1,1,0
9.607706750,0,1,0
9.617705833,0,0,0
9.639700583,0,0,1
9.648471417,0,0,0
9.689690833,0,0,1
9.698463917,0,0,0
9.698480167,1,0,0
9.707686000,0,0,0
9.739681333,0,0,1
9.748452000,0,0,0
9.789672833,0,0,1
9.798448500,0,0,0
9.798464833,0,1,0
9.798478500,1,1,0
9.807669500,0,1,0
9.817667833,0,0,0
9.839665500,0,0,1
9.848436250,0,0,0
9.889657667,0,0,1
9.898430583,0,0,0
9.898446917,1,0,0
9.907653583,0,0,0
9.939647583,0,0,1
9.948415833,0,0,0
9.989632000,0,0,1
9.998407583,0,0,0
9.998424000,0,1,0
9.998437583,1,1,0
10.007628167,0,1,0
10.017624750,0,0,0
10.039619000,0,0,1
10.048388167,0,0,0
10.089606750,0,0,1
10.098378667,0,0,0
10.098395000,1,0,0
10.107600417,0,0,0
10.139594417,0,0,1
10.148363833,0,0,0
10.189583000,0,0,1
10.198358750,0,0,0
10.198375083,0,1,0
10.198388750,1,1,0
10.207579583,0,1,0
10.217576667,0,0,0
10.239575083,0,0,1
10.248347417,0,0,0
10.289566833,0,0,1
10.298338750,0,0,0
10.298355083,1,0,0
10.307561667,0,0,0
10.339555750,0,0,1
10.348326917,0,0,0
10.389548750,0,0,1
10.398325167,0,0,0
10.398341500,0,1,0
10.398355167,1,1,0
10.407546750,0,1,0
10.417545083,0,0,0
10.439542833,0,0,1
10.448312750,0,0,0
10.489535250,0,0,1
10.498308417,0,0,0
10.498324750,1,0,0
10.507531417,0,0,0
10.539525333,0,0,1
10.548296333,0,0,0
10.589511917,0,0,1
10.598285750,0,0,0
10.598302083,0,1,0
10.598315750,1,1,0
10.607506083,0,1,0
10.617503417,0,0,0
10.639498000,0,0,1
10.648267667,0,0,0
10.689485833,0,0,1
10.698258667,0,0,0
10.698274917,1,0,0
10.707482167,0,0,0
10.739475417,0,0,1
10.748245000,0,0,0
10.789464333,0,0,1
10.798239750,0,0,0
10.798256083,0,1,0
10.798269750,1,1,0
10.807460500,0,1,0
10.817461000,0,0,0
10.839458250,0,0,1
10.848228167,0,0,0
10.889449417,0,0,1
10.898223000,0,0,0
10.898239250,1,0,0
10.907446750,0,0,0
10.939441583,0,0,1
10.948212333,0,0,0
10.989429833,0,0,1
10.998203583,0,0,0
10.998219917,0,1,0
10.998233500,1,1,0
11.007423583,0,1,0
11.017419833,0,0,0
11.039409083,0,0,1
11.048177083,0,0,0
11.089386083,0,0,1
11.098157750,0,0,0
11.098174083,1,0,0
11.107380250,0,0,0
11.139371333,0,0,1
11.148140417,0,0,0
11.189360500,0,0,1
11.198134583,0,0,0
11.198150917,0,1,0
11.198164583,1,1,0
11.207353667,0,1,0
11.217349083,0,0,0
11.239343500,0,0,1
11.248113167,0,0,0
11.289329583,0,0,1
11.298103333,0,0,0
11.298119583,1,0,0
11.307325167,0,0,0
11.339316083,0,0,1
11.348086333,0,0,0
11.389303167,0,0,1
11.398078583,0,0,0
11.398094917,0,1,0
11.398108500,1,1,0
11.407299333,0,1,0
11.417297167,0,0,0
11.439291417,0,0,1
11.448062667,0,0,0
11.489282333,0,0,1
11.498055583,0,0,0
11.498071917,1,0,0
11.507277750,0,0,0
11.539271333,0,0,1
11.548042750,0,0,0
11.589266417,0,0,1
11.598043083,0,0,0
11.598059417,0,1,0
11.598073083,1,1,0
11.607264750,0,1,0
11.617262417,0,0,0
11.639258000,0,0,1
11.648029167,0,0,0
11.689246500,0,0,1
11.698019917,0,0,0
11.698036167,1,0,0
11.707243417,0,0,0
11.739237417,0,0,1
11.748007167,0,0,0
11.789225833,0,0,1
11.798002417,0,0,0
11.798018750,0,1,0
11.798032417,1,1,0
11.807223083,0,1,0
11.817220750,0,0,0
11.839213667,0,0,1
11.847983500,0,0,0
11.889200250,0,0,1
11.897973667,0,0,0
11.897989917,1,0,0
11.907197250,0,0,0
11.939189583,0,0,1
11.947960250,0,0,0
11.989181083,0,0,1
11.997956833,0,0,0
11.997973167,0,1,0
11.997986833,1,1,0
12.007177167,0,1,0
12.017173833,0,0,0
12.039168250,0,0,1
12.047937333,0,0,0
12.089156250,0,0,1
12.097929333,0,0,0
12.097945583,1,0,0
12.107151167,0,0,0
12.139142250,0,0,1
12.147911500,0,0,0
12.189129833,0,0,1
12.197905000,0,0,0
12.197921417,0,1,0
12.197935000,1,1,0
12.207126250,0,1,0
12.217124833,0,0,0
12.239123083,0,0,1
12.247895167,0,0,0
12.289112417,0,0,1
12.297885667,0,0,0
12.297901917,1,0,0
12.307109250,0,0,0
12.339104583,0,0,1
12.347874833,0,0,0
12.389089250,0,0,1
12.397864250,0,0,0
12.397880583,0,1,0
12.397894250,1,1,0
12.407085167,0,1,0
12.417083000,0,0,0
12.439077833,0,0,1
12.447848250,0,0,0
12.489062083,0,0,1
12.497833167,0,0,0
12.497849417,1,0,0
12.507053917,0,0,0
12.539045750,0,0,1
12.547817500,0,0,0
12.589036917,0,0,1
12.597811500,0,0,0
12.597827917,0,1,0
12.597841500,1,1,0
12.607032417,0,1,0
12.617032083,0,0,0
12.639032583,0,0,1
12.647803583,0,0,0
12.689019417,0,0,1
12.697791583,0,0,0
12.697807833,1,0,0
12.707014583,0,0,0
12.739006583,0,0,1
12.747777417,0,0,0
12.788996583,0,0,1
12.797771500,0,0,0
12.797787917,0,1,0
12.797801500,1,1,0
12.806993500,0,1,0
12.816994000,0,0,0
12.838995000,0,0,1
12.847766167,0,0,0
12.888990333,0,0,1
12.897764250,0,0,0
12.897780500,1,0,0
12.906987417,0,0,0
12.938980500,0,0,1
12.947751333,0,0,0
12.988970333,0,0,1
12.997745333,0,0,0
12.997761667,0,1,0
12.997775333,1,1,0
13.006965667,0,1,0
13.016963250,0,0,0
13.038955833,0,0,1
13.047724833,0,0,0
13.088940250,0,0,1
13.097713333,0,0,0
13.097729667,1,0,0
13.106934750,0,0,0
13.138925917,0,0,1
13.147695750,0,0,0
13.188916167,0,0,1
13.197692417,0,0,0
13.197708833,0,1,0
13.197722417,1,1,0
13.206913083,0,1,0
13.216908417,0,0,0
13.238903083,0,0,1
13.247674583,0,0,0
13.288895000,0,0,1
13.297668000,0,0,0
13.297684250,1,0,0
13.306891667,0,0,0
13.338887500,0,0,1
13.347658417,0,0,0
13.388880750,0,0,1
13.397654917,0,0,0
13.397671250,0,1,0
13.397684917,1,1,0
13.406873083,0,1,0
13.416869750,0,0,0
13.438866000,0,0,1
13.447635500,0,0,0
13.488853250,0,0,1
13.497626250,0,0,0
13.497642500,1,0,0
13.506848667,0,0,0
13.538844333,0,0,1
13.547614917,0,0,0
13.588835917,0,0,1
13.597609833,0,0,0
13.597626250,0,1,0
13.597639833,1,1,0
13.606829583,0,1,0
13.616826917,0,0,0
13.638822583,0,0,1
13.647593167,0,0,0
13.688812750,0,0,1
13.697586917,0,0,0
13.697603167,1,0,0
13.706810417,0,0,0
13.738804000,0,0,1
13.747575750,0,0,0
13.788802167,0,0,1
13.797578333,0,0,0
13.797594667,0,1,0
13.797608333,1,1,0
13.806799667,0,1,0
13.816798417,0,0,0
13.838796917,0,0,1
13.847568833,0,0,0
13.888794500,0,0,1
13.897568250,0,0,0
13.897584583,1,0,0
13.906792167,0,0,0
13.938788083,0,0,1
13.947557333,0,0,0
13.988779250,0,0,1
13.997554750,0,0,0
13.997571167,0,1,0
13.997584750,1,1,0
14.006775750,0,1,0
14.016773500,0,0,0
14.038769500,0,0,1
14.047541167,0,0,0
14.088765417,0,0,1
14.097539333,0,0,0
14.097555583,1,0,0
14.106763000,0,0,0
14.138760583,0,0,1
14.147531750,0,0,0
14.188755583,0,0,1
14.197530833,0,0,0
14.197547167,0,1,0
14.197560833,1,1,0
14.206752000,0,1,0
14.216748917,0,0,0
14.238746083,0,0,1
14.247517417,0,0,0
14.288737667,0,0,1
14.297511833,0,0,0
14.297528167,1,0,0
14.306734250,0,0,0
14.338728833,0,0,1
14.347499333,0,0,0
14.388720417,0,0,1
14.397496833,0,0,0
14.397513167,0,1,0
14.397526833,1,1,0
14.406718333,0,1,0
14.416716417,0,0,0
14.438713250,0,0,1
14.447483917,0,0,0
14.488704000,0,0,1
14.497477833,0,0,0
14.497494083,1,0,0
14.506701000,0,0,0
14.538699500,0,0,1
14.547470417,0,0,0
14.588695750,0,0,1
14.597473000,0,0,0
14.597489333,0,1,0
14.597503000,1,1,0
